,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_1015,5,0,2,NA,5,2,NA,5,0,0,2,5,0,2,0,2
cell_1016,5,2,2,2,5,NA,NA,NA,0,0,NA,NA,2,2,0,2
cell_1017,5,NA,2,2,5,2,0,5,4,2,2,5,0,2,NA,2
cell_1018,5,4,NA,2,5,NA,0,NA,4,NA,2,5,0,2,0,2
cell_1019,5,4,2,NA,5,2,5,5,4,NA,NA,5,0,2,0,NA
cell_1020,5,4,NA,2,5,2,0,5,NA,NA,2,5,0,NA,NA,2
cell_1021,5,4,2,2,5,2,0,5,4,2,2,5,19,2,2,2
cell_1022,5,4,2,2,5,2,NA,5,4,2,2,5,0,NA,NA,2
cell_1023,5,4,2,2,NA,2,NA,NA,4,NA,2,5,0,2,2,NA
cell_1024,5,NA,2,NA,5,2,0,5,4,2,NA,NA,0,2,2,2
