,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_1370,NA,2,2,4,3,NA,4,5,2,2,2,3,3,2,2,2
cell_1371,2,2,2,4,3,2,4,5,2,2,2,3,3,NA,2,NA
cell_1372,2,2,2,4,3,2,4,5,2,2,2,3,3,2,2,NA
cell_1373,2,2,2,4,NA,2,4,5,NA,NA,2,3,3,2,2,NA
cell_1374,2,2,NA,4,3,2,NA,5,2,2,NA,3,3,2,2,2
cell_1375,2,2,2,NA,3,2,4,5,2,2,2,3,3,2,NA,2
cell_1376,NA,2,2,4,3,NA,4,5,2,2,2,3,3,2,2,NA
cell_1377,2,2,2,4,4,2,4,5,2,2,2,3,NA,NA,2,2
cell_1378,2,2,2,4,4,NA,4,5,2,2,2,3,3,2,2,2
cell_1379,2,2,2,4,NA,2,4,5,2,NA,2,3,3,NA,2,2
cell_1380,2,2,2,4,4,NA,NA,5,2,2,NA,3,3,0,2,2
cell_1381,NA,2,2,4,4,2,4,5,NA,2,2,NA,3,2,2,2
cell_1382,2,NA,NA,4,NA,2,NA,5,2,2,2,3,3,0,2,2
cell_1383,2,2,2,4,4,2,4,5,2,2,2,3,3,NA,NA,2
cell_1384,2,2,NA,NA,NA,2,NA,5,2,2,2,NA,3,NA,NA,2
cell_1385,2,2,2,NA,4,2,4,5,NA,2,2,3,3,2,2,2
cell_1386,2,2,2,4,4,2,4,5,2,NA,2,3,NA,0,2,2
cell_1387,2,2,2,NA,4,2,4,5,2,NA,2,3,3,0,2,2
cell_1388,2,2,2,4,4,2,4,5,2,2,2,NA,NA,0,2,2
cell_1389,2,2,2,4,NA,2,4,5,2,NA,2,3,3,0,2,2
cell_1390,NA,2,2,4,4,2,NA,NA,2,NA,2,NA,3,0,2,2
cell_1391,NA,NA,2,4,4,2,NA,5,2,2,2,NA,3,0,2,2
cell_1392,NA,2,2,4,4,NA,4,5,2,2,2,3,3,2,2,2
cell_1393,2,2,2,4,0,2,4,5,NA,2,2,NA,3,NA,2,2
cell_1394,2,2,2,4,0,2,4,5,2,2,2,NA,3,7,2,2
cell_1395,2,NA,2,4,0,2,4,NA,2,2,2,NA,3,7,2,2
cell_1396,2,2,2,4,NA,2,4,5,2,2,NA,3,3,7,2,2
cell_1397,2,NA,2,4,2,2,NA,NA,2,2,2,3,3,7,NA,2
cell_1398,2,2,2,4,2,2,4,5,2,2,NA,3,3,7,NA,2
cell_1399,2,2,2,4,0,2,4,5,2,2,2,3,NA,7,2,2
cell_1400,2,NA,2,4,NA,NA,4,NA,2,NA,NA,3,3,NA,2,NA
cell_1401,2,NA,2,4,2,2,4,5,2,NA,2,3,3,7,2,2
cell_1402,2,2,2,4,2,2,4,5,2,2,2,3,3,NA,NA,2
cell_1403,2,NA,2,4,0,2,4,NA,2,2,2,3,3,7,2,2
cell_1404,2,2,NA,4,NA,2,4,5,2,2,2,NA,3,NA,NA,2
cell_1405,2,2,2,4,NA,2,4,NA,2,NA,2,3,3,7,NA,2
cell_1406,2,2,2,NA,11,NA,NA,NA,2,2,2,3,3,7,NA,2
cell_1407,2,2,NA,NA,3,2,4,5,2,2,NA,3,3,7,2,2
cell_1408,2,NA,2,NA,0,2,4,5,2,2,NA,3,3,7,2,2
cell_1409,2,2,2,4,NA,2,4,5,NA,2,2,3,3,NA,2,2
cell_1410,2,2,2,4,NA,2,4,5,2,2,2,NA,3,0,NA,NA
cell_1411,2,2,NA,4,0,2,4,5,2,2,2,3,3,NA,NA,2
cell_1412,2,2,2,4,0,2,4,5,2,NA,2,3,3,NA,2,2
cell_1413,2,3,2,NA,NA,2,4,5,2,NA,2,NA,3,NA,NA,NA
cell_1414,2,0,2,4,9,2,4,NA,2,2,2,3,3,NA,2,2
cell_1415,NA,2,2,4,3,2,NA,5,2,NA,NA,3,3,NA,2,2
cell_1416,NA,0,2,4,3,2,4,5,NA,2,2,NA,3,19,NA,NA
cell_1417,NA,8,NA,NA,2,NA,4,5,2,2,2,NA,NA,NA,2,2
cell_1418,2,8,2,4,2,NA,4,5,2,2,2,NA,NA,NA,NA,2
cell_1419,2,NA,2,4,0,2,4,5,NA,2,2,3,3,0,2,2
cell_1420,2,20,NA,4,NA,2,4,5,2,NA,NA,NA,NA,NA,2,2
cell_1421,2,NA,2,NA,0,NA,4,NA,NA,2,2,3,3,0,2,NA
cell_1422,2,0,2,4,0,2,4,5,NA,NA,2,3,3,0,2,NA
cell_1423,2,0,2,4,3,2,4,5,2,2,2,NA,NA,NA,2,2
cell_1424,2,NA,NA,NA,NA,2,4,5,2,2,2,3,3,2,2,NA
cell_1425,2,4,2,NA,3,2,4,5,2,2,2,3,3,2,2,2
cell_1426,2,4,2,4,3,2,4,5,NA,2,NA,3,3,2,2,2
cell_1427,2,4,2,4,3,2,4,NA,2,2,2,3,NA,0,NA,2
cell_1428,NA,4,2,4,3,2,NA,NA,NA,2,2,3,NA,0,2,NA
cell_1429,2,4,NA,4,3,2,4,NA,2,2,2,3,3,0,NA,2
cell_1430,2,NA,2,NA,3,2,4,5,2,2,NA,3,3,0,2,2
cell_1431,2,4,2,4,3,2,4,NA,2,2,2,3,NA,3,NA,2
cell_1432,2,4,NA,4,3,2,4,NA,NA,2,2,3,3,NA,2,2
cell_1433,2,4,2,NA,8,2,4,5,NA,NA,2,3,3,3,2,NA
cell_1434,2,NA,NA,4,8,2,4,5,2,NA,2,3,3,3,2,2
cell_1435,2,4,2,4,NA,2,4,5,2,2,2,3,NA,0,2,2
cell_1436,2,NA,2,4,8,NA,4,5,2,2,2,NA,3,0,2,2
cell_1437,2,4,NA,4,2,2,NA,5,2,NA,2,3,3,2,2,2
cell_1438,2,4,2,4,2,2,4,NA,2,2,NA,3,3,2,2,NA
cell_1439,2,NA,2,4,2,NA,NA,NA,2,2,2,NA,3,2,2,NA
cell_1440,2,4,2,4,NA,2,4,NA,NA,2,2,3,3,2,2,2
cell_1441,2,NA,2,4,0,2,4,5,2,2,NA,3,3,2,2,2
cell_1442,2,0,2,NA,0,2,4,5,2,NA,2,3,3,2,2,2
cell_1443,2,0,2,4,0,2,4,5,2,2,2,3,3,2,NA,2
cell_1444,2,0,NA,4,0,2,4,5,2,2,2,NA,3,2,NA,2
cell_1445,2,2,2,4,0,2,4,5,2,2,2,3,3,NA,NA,2
cell_1446,2,2,NA,4,NA,NA,NA,5,2,2,2,3,3,2,2,NA
cell_1447,2,2,NA,4,0,2,4,NA,NA,2,NA,3,NA,2,2,2
cell_1448,NA,NA,2,4,0,2,4,5,2,2,2,3,3,2,2,2
cell_1449,2,26,2,4,0,2,4,5,2,2,2,3,3,0,2,2
cell_1450,2,26,2,NA,0,2,4,5,2,2,2,3,3,0,2,2
cell_1451,2,6,2,4,0,2,4,5,NA,2,2,3,3,NA,NA,NA
cell_1452,2,6,NA,4,NA,2,4,5,2,NA,2,NA,NA,0,2,NA
cell_1453,2,2,2,4,0,2,4,NA,2,2,2,3,3,2,2,2
cell_1454,2,NA,NA,4,NA,NA,4,5,NA,2,2,3,3,NA,2,2
cell_1455,2,NA,2,4,0,2,4,5,NA,2,2,3,3,0,NA,2
cell_1456,2,2,2,4,0,2,4,5,2,2,NA,3,3,0,2,2
cell_1457,2,NA,NA,NA,NA,2,NA,5,2,2,2,NA,3,2,NA,2
cell_1458,2,NA,NA,NA,NA,2,4,5,2,NA,NA,3,NA,2,2,NA
cell_1459,NA,NA,NA,NA,NA,2,4,NA,2,2,2,3,3,2,2,NA
cell_1460,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,3,3,NA,2,2
cell_1461,2,NA,NA,NA,NA,2,4,5,2,NA,2,3,3,2,2,2
cell_1462,NA,NA,NA,NA,NA,2,4,NA,2,2,2,3,3,NA,2,NA
cell_1463,2,NA,NA,NA,NA,2,4,NA,NA,NA,2,NA,3,2,2,2
cell_1464,NA,NA,NA,NA,NA,2,4,5,NA,2,2,3,3,2,2,2
cell_1465,NA,NA,NA,NA,NA,2,NA,5,2,NA,2,3,NA,0,2,2
cell_1466,2,NA,NA,NA,NA,NA,4,5,2,2,NA,3,3,0,NA,2
cell_1467,2,NA,NA,NA,NA,NA,4,5,2,NA,NA,3,3,NA,NA,2
cell_1468,2,NA,NA,NA,NA,2,4,5,2,2,2,3,3,0,2,2
cell_1469,2,NA,NA,NA,NA,2,4,5,2,NA,NA,3,3,NA,2,2
cell_1470,2,NA,NA,NA,NA,2,4,5,2,NA,2,3,3,2,2,2
cell_1471,2,NA,NA,NA,NA,2,NA,5,NA,2,NA,3,3,2,2,NA
cell_1472,NA,NA,NA,NA,NA,2,4,5,2,2,2,3,3,2,NA,2
cell_1473,NA,0,2,4,2,NA,4,5,2,2,2,3,3,12,2,NA
cell_1474,2,NA,2,4,2,2,4,5,2,NA,2,3,NA,12,2,NA
cell_1475,2,0,2,4,NA,2,4,5,2,2,2,3,3,12,2,2
cell_1476,NA,NA,2,4,0,2,4,5,2,NA,2,NA,3,12,NA,2
cell_1477,2,0,2,4,2,NA,4,NA,2,2,2,NA,NA,NA,NA,2
cell_1478,2,NA,2,4,2,2,4,5,NA,2,2,3,3,12,2,2
cell_1479,NA,0,2,4,2,2,4,5,2,2,2,3,NA,12,2,2
cell_1480,2,0,2,4,2,2,4,5,2,2,2,3,3,12,NA,2
cell_1481,2,NA,2,4,NA,NA,4,5,2,NA,NA,3,NA,0,2,2
cell_1482,2,2,2,4,0,2,4,5,2,2,2,3,3,NA,2,2
cell_1483,2,0,NA,4,NA,2,NA,5,2,2,2,3,3,3,NA,2
cell_1484,2,0,2,4,0,NA,4,5,2,2,2,3,3,3,2,2
cell_1485,NA,2,2,4,0,2,4,NA,2,2,2,3,3,0,NA,2
cell_1486,NA,2,NA,4,0,2,4,NA,2,2,2,3,3,0,2,2
cell_1487,2,0,2,4,NA,2,NA,5,2,2,NA,NA,NA,0,2,NA
cell_1488,NA,NA,2,4,0,2,4,5,2,2,2,3,3,0,2,NA
cell_1489,2,NA,2,4,8,NA,NA,NA,2,2,2,NA,3,NA,2,2
cell_1490,2,NA,2,4,8,2,NA,5,2,2,2,3,NA,4,2,2
cell_1491,2,3,2,4,8,NA,NA,NA,2,2,NA,3,3,NA,2,2
cell_1492,2,2,NA,4,8,2,4,5,2,2,2,3,3,4,2,NA
cell_1493,2,0,2,4,4,2,4,5,2,2,NA,NA,3,4,2,2
cell_1494,2,0,2,NA,4,2,4,5,2,2,NA,3,3,4,2,2
cell_1495,2,0,2,4,0,2,NA,5,2,2,2,3,3,4,2,2
cell_1496,2,0,2,4,NA,NA,4,5,2,2,2,3,3,NA,2,2
cell_1497,NA,2,NA,4,10,2,4,5,2,2,2,3,3,4,2,2
cell_1498,2,2,2,NA,NA,2,4,NA,2,2,2,NA,3,4,2,2
cell_1499,2,0,2,4,10,2,4,5,2,2,2,3,NA,4,2,NA
cell_1500,2,5,2,4,10,2,4,5,2,NA,2,3,3,4,2,2
cell_1501,2,0,2,4,NA,2,4,5,2,2,NA,3,3,4,2,2
cell_1502,2,NA,2,4,10,2,4,5,NA,2,NA,3,3,4,2,2
cell_1503,2,2,NA,4,10,2,4,NA,2,2,2,3,NA,4,NA,2
cell_1504,2,NA,2,4,10,2,4,5,2,2,2,NA,3,NA,NA,2
cell_1505,2,2,2,4,2,2,4,5,2,2,NA,NA,NA,0,2,2
cell_1506,2,2,NA,4,2,2,4,5,2,2,2,3,3,0,NA,NA
cell_1507,2,NA,2,4,2,NA,4,5,NA,2,NA,3,3,2,NA,NA
cell_1508,2,2,2,4,2,2,NA,5,NA,2,NA,NA,NA,2,2,2
cell_1509,2,2,2,4,2,NA,4,5,2,2,2,3,3,0,NA,2
cell_1510,2,2,2,4,2,2,4,NA,NA,NA,2,3,3,0,2,2
cell_1511,2,2,2,4,2,2,NA,5,2,2,NA,NA,NA,NA,2,2
cell_1512,2,2,NA,4,NA,2,4,5,2,2,NA,NA,3,0,NA,2
cell_1513,2,2,2,4,0,2,4,5,2,NA,NA,3,3,0,2,2
cell_1514,2,NA,2,4,5,NA,4,5,2,2,2,3,3,0,2,2
cell_1515,2,NA,NA,4,2,2,4,5,2,NA,2,3,3,NA,2,2
cell_1516,2,2,NA,4,2,2,4,5,2,2,2,3,NA,NA,2,2
cell_1517,2,2,2,4,0,2,4,NA,2,2,2,NA,3,NA,2,2
cell_1518,2,2,2,4,NA,2,4,5,2,2,2,3,3,NA,NA,2
cell_1519,2,2,2,4,0,2,4,5,2,2,2,NA,NA,0,2,2
cell_1520,2,2,2,NA,0,2,4,5,2,2,2,3,3,0,2,2
cell_1521,2,NA,2,4,0,2,NA,5,2,2,2,3,NA,2,2,NA
cell_1522,2,NA,NA,4,NA,2,4,5,2,2,NA,3,3,NA,2,2
cell_1523,2,2,2,4,2,2,4,5,2,2,2,3,3,2,2,2
cell_1524,2,2,2,4,2,2,4,5,2,2,2,3,3,2,2,NA
cell_1525,2,NA,2,4,0,2,4,NA,2,2,2,3,3,NA,2,2
cell_1526,NA,2,2,4,0,2,4,5,2,2,2,NA,3,2,NA,NA
cell_1527,NA,2,2,4,NA,2,4,5,2,2,2,3,NA,2,2,2
cell_1528,NA,2,NA,NA,0,2,4,5,2,2,2,3,3,2,2,2
cell_1529,2,NA,2,NA,0,2,4,5,2,2,2,NA,3,NA,2,2
cell_1530,2,2,NA,4,5,2,4,NA,2,NA,2,3,3,NA,2,2
cell_1531,2,2,NA,4,0,2,4,5,2,2,2,3,3,2,2,NA
cell_1532,2,NA,2,4,NA,2,4,5,2,2,2,3,3,NA,NA,2
cell_1533,2,2,2,4,0,NA,4,5,2,NA,2,3,3,2,2,2
cell_1534,2,2,2,4,0,2,4,5,NA,2,2,3,NA,2,2,NA
cell_1535,2,2,NA,4,NA,2,4,5,2,NA,2,3,3,NA,2,2
cell_1536,NA,2,2,NA,6,2,4,NA,2,2,2,3,3,2,2,2
cell_1537,NA,2,5,NA,3,2,20,2,5,2,2,2,5,3,NA,NA
cell_1538,4,2,5,4,3,NA,20,2,5,NA,2,2,5,NA,2,NA
cell_1539,4,2,5,4,NA,2,20,2,5,2,2,2,5,3,NA,2
cell_1540,4,2,5,NA,3,2,20,2,NA,2,2,NA,5,3,2,2
cell_1541,NA,2,NA,4,3,2,20,2,2,2,NA,2,5,3,2,2
cell_1542,4,2,5,4,3,2,NA,2,NA,2,2,2,5,3,2,2
cell_1543,4,NA,5,4,3,2,20,2,0,2,2,2,5,3,2,2
cell_1544,NA,NA,5,4,3,NA,20,2,0,2,2,2,NA,NA,2,2
cell_1545,4,2,5,4,3,2,20,2,2,2,2,0,NA,3,NA,2
cell_1546,4,2,5,4,3,2,NA,2,2,NA,2,NA,5,3,2,2
cell_1547,4,2,5,4,3,2,20,2,NA,2,2,0,5,3,2,2
cell_1548,4,2,5,NA,3,2,20,2,2,2,2,0,NA,3,2,2
cell_1549,4,2,NA,4,3,2,20,NA,NA,NA,2,0,5,NA,2,NA
cell_1550,4,2,5,4,3,NA,20,2,2,2,2,NA,5,3,2,2
cell_1551,4,NA,NA,4,3,2,20,2,0,2,2,0,5,3,2,2
cell_1552,4,NA,5,4,3,2,20,NA,0,2,NA,0,5,3,NA,NA
cell_1553,4,2,5,4,3,2,NA,2,9,2,2,3,NA,3,2,2
cell_1554,4,2,5,4,3,NA,20,NA,0,NA,2,3,5,3,2,2
cell_1555,4,2,5,4,NA,2,20,2,2,2,2,0,5,3,2,2
cell_1556,4,NA,5,NA,3,2,20,2,2,2,2,0,5,3,NA,2
cell_1557,4,2,NA,4,3,2,NA,2,NA,NA,2,2,NA,3,2,NA
cell_1558,NA,2,5,NA,3,2,20,2,0,2,2,2,5,3,2,2
cell_1559,4,2,5,NA,3,2,20,NA,3,2,NA,2,5,3,2,2
cell_1560,NA,2,NA,4,3,2,20,2,3,NA,2,2,5,NA,2,2
cell_1561,4,2,5,4,3,2,20,2,2,NA,2,0,5,3,2,NA
cell_1562,4,2,5,4,3,2,20,2,NA,2,2,0,5,3,2,2
cell_1563,4,2,NA,4,NA,NA,20,NA,NA,NA,2,0,5,3,NA,NA
cell_1564,4,2,5,NA,3,2,20,2,0,2,2,0,NA,3,2,2
cell_1565,4,2,NA,4,3,NA,20,2,0,2,NA,0,5,3,2,NA
cell_1566,4,2,5,4,3,2,20,2,0,NA,2,0,NA,3,2,2
cell_1567,4,2,5,NA,3,2,20,2,0,2,NA,NA,5,3,2,2
cell_1568,4,2,5,4,3,NA,20,NA,0,2,2,0,NA,3,2,NA
cell_1569,5,2,5,4,3,2,NA,2,NA,2,2,2,NA,3,2,NA
cell_1570,5,2,5,4,3,NA,NA,2,0,2,NA,2,5,3,2,2
cell_1571,5,2,5,4,NA,NA,3,2,0,NA,2,2,5,3,2,2
cell_1572,5,2,5,NA,3,2,3,2,0,2,NA,2,5,3,NA,2
cell_1573,5,2,5,4,3,2,3,2,0,2,2,NA,NA,3,2,2
cell_1574,5,2,NA,4,3,2,3,2,0,2,2,0,5,3,2,NA
cell_1575,5,2,5,4,3,2,3,2,0,2,2,0,5,3,2,2
cell_1576,NA,NA,5,4,NA,2,3,2,11,2,NA,0,5,3,NA,2
cell_1577,5,2,5,4,3,2,5,2,2,2,2,0,NA,3,2,2
cell_1578,5,2,5,4,3,2,5,NA,2,2,2,0,5,3,2,NA
cell_1579,5,NA,5,NA,3,2,2,NA,4,2,2,15,5,3,NA,2
cell_1580,5,2,5,4,3,2,2,NA,4,2,2,15,5,NA,2,2
cell_1581,5,2,5,NA,3,2,NA,2,0,2,2,0,5,3,2,2
cell_1582,5,2,5,4,NA,2,0,2,5,2,2,NA,5,3,2,NA
cell_1583,5,2,5,4,3,2,0,2,2,NA,2,56,NA,NA,NA,2
cell_1584,5,2,5,4,3,2,2,2,NA,2,2,56,5,NA,NA,2
cell_1585,3,NA,5,4,3,2,19,2,2,2,2,NA,5,3,2,NA
cell_1586,3,2,5,4,NA,2,19,2,2,2,NA,2,5,3,2,2
cell_1587,3,NA,5,NA,3,2,19,2,0,NA,NA,NA,5,3,2,2
cell_1588,3,2,NA,4,3,2,19,2,NA,2,2,2,5,3,2,2
cell_1589,NA,2,5,4,3,2,NA,2,2,2,2,2,NA,3,2,2
cell_1590,3,NA,NA,4,NA,2,NA,2,0,2,2,NA,5,3,NA,2
cell_1591,3,2,NA,4,3,2,19,2,3,2,2,2,5,3,2,2
cell_1592,3,2,5,4,3,2,19,2,0,2,2,NA,NA,3,2,NA
cell_1593,3,NA,NA,4,3,2,3,2,2,2,2,NA,5,3,2,NA
cell_1594,3,2,5,4,NA,2,3,2,2,2,2,3,5,3,2,NA
cell_1595,3,2,5,4,NA,2,3,2,13,2,2,5,5,3,2,NA
cell_1596,3,2,5,4,3,2,3,2,NA,2,2,5,5,3,2,2
cell_1597,3,2,5,NA,3,NA,0,2,NA,2,NA,0,5,3,NA,2
cell_1598,3,2,5,4,3,2,0,NA,0,2,2,0,5,3,2,2
cell_1599,3,NA,5,4,3,2,2,2,0,2,2,NA,NA,3,2,NA
cell_1600,3,2,5,4,3,2,NA,2,0,NA,2,2,5,3,2,NA
cell_1601,0,2,5,4,3,2,0,2,NA,2,2,2,NA,3,2,2
cell_1602,NA,2,NA,4,3,2,0,2,5,NA,NA,2,NA,NA,2,2
cell_1603,0,2,NA,NA,NA,NA,2,2,5,NA,NA,2,5,3,2,2
cell_1604,0,2,5,4,3,2,0,2,5,2,2,NA,5,3,2,NA
cell_1605,0,2,5,4,NA,2,NA,2,5,2,2,2,5,3,2,2
cell_1606,NA,2,5,4,3,NA,0,2,5,2,2,2,5,NA,NA,NA
cell_1607,NA,NA,NA,4,3,2,2,2,5,2,2,2,5,NA,2,2
cell_1608,0,2,5,4,3,2,2,2,5,2,2,2,NA,3,2,2
cell_1609,NA,2,NA,4,3,2,NA,2,5,2,2,2,5,3,2,2
cell_1610,3,2,5,NA,3,2,NA,2,NA,NA,NA,2,5,3,NA,2
cell_1611,3,2,5,4,3,2,4,2,5,NA,2,NA,5,3,NA,2
cell_1612,NA,2,5,4,3,2,0,NA,NA,NA,2,2,5,3,2,2
cell_1613,NA,NA,5,4,3,2,0,2,5,2,2,2,NA,3,2,2
cell_1614,3,2,5,4,3,2,NA,2,5,2,2,2,5,3,2,2
cell_1615,NA,NA,NA,4,3,2,0,2,5,NA,NA,2,5,3,NA,2
cell_1616,NA,2,5,4,3,NA,2,2,NA,2,NA,2,NA,3,NA,NA
cell_1617,NA,2,5,4,3,NA,NA,2,5,2,2,2,NA,3,2,2
cell_1618,0,2,5,4,3,2,0,2,5,NA,2,2,5,3,2,NA
cell_1619,5,2,5,4,3,2,2,NA,5,2,2,2,5,3,NA,2
cell_1620,5,NA,5,4,3,2,2,2,5,2,2,2,5,3,2,NA
cell_1621,2,NA,NA,4,3,2,NA,2,NA,2,2,2,5,NA,2,2
cell_1622,NA,NA,5,4,3,2,0,2,5,2,2,2,5,3,2,2
cell_1623,2,2,5,4,3,2,0,NA,5,2,NA,2,5,3,2,2
cell_1624,2,2,NA,4,3,2,NA,2,5,2,2,2,5,3,2,2
cell_1625,0,2,5,NA,3,2,0,2,5,2,2,2,NA,NA,2,2
cell_1626,NA,2,NA,4,3,2,NA,2,5,2,2,2,NA,3,2,2
cell_1627,NA,2,5,4,3,2,0,2,5,2,NA,2,5,3,2,NA
cell_1628,0,2,NA,4,3,2,NA,NA,5,2,NA,2,5,3,NA,2
cell_1629,0,2,5,4,3,NA,0,2,NA,2,2,2,NA,3,2,2
cell_1630,2,2,5,4,3,2,0,2,5,2,2,2,5,3,2,2
cell_1631,5,NA,5,4,NA,2,0,2,NA,2,2,NA,5,3,2,2
cell_1632,5,2,5,4,3,2,0,NA,NA,2,2,2,5,NA,2,2
cell_1633,4,2,5,4,3,2,2,2,NA,2,2,2,5,3,2,NA
cell_1634,NA,NA,5,4,3,2,0,2,0,2,NA,2,5,3,2,2
cell_1635,4,NA,5,NA,3,NA,NA,NA,2,2,2,2,5,3,2,NA
cell_1636,4,NA,5,4,3,2,NA,2,2,NA,NA,NA,5,NA,2,2
cell_1637,4,NA,5,4,3,NA,2,2,0,NA,2,2,5,3,2,2
cell_1638,4,2,5,4,3,2,2,2,0,2,NA,2,5,3,2,2
cell_1639,4,NA,5,4,3,2,2,NA,0,2,NA,2,5,3,2,NA
cell_1640,NA,2,5,4,3,NA,0,2,0,2,2,2,NA,3,2,2
cell_1641,NA,2,NA,4,3,2,0,2,0,NA,2,2,5,3,NA,NA
cell_1642,5,NA,5,4,3,2,0,2,2,2,2,NA,5,3,2,NA
cell_1643,5,2,5,4,NA,2,NA,2,NA,2,2,2,5,NA,2,NA
cell_1644,5,NA,5,4,3,2,2,2,0,2,2,NA,NA,3,NA,2
cell_1645,5,2,5,4,3,2,5,NA,0,2,2,2,5,3,2,2
cell_1646,5,2,5,4,3,NA,0,2,NA,2,NA,2,5,3,2,2
cell_1647,NA,2,5,4,3,2,0,2,3,2,NA,2,5,NA,2,2
cell_1648,5,2,5,NA,3,2,0,2,3,2,2,NA,5,NA,2,2
cell_1649,5,2,5,4,3,2,5,2,4,2,2,NA,5,3,2,2
cell_1650,5,2,5,4,3,NA,5,2,4,2,2,NA,5,3,2,2
cell_1651,5,2,5,4,3,2,5,NA,0,2,2,NA,5,3,2,2
cell_1652,5,2,5,4,NA,NA,5,2,NA,2,2,NA,5,3,2,2
cell_1653,5,2,NA,4,3,2,5,2,0,NA,NA,2,5,3,2,2
cell_1654,5,NA,5,4,NA,2,5,2,2,2,2,2,5,NA,2,2
cell_1655,5,2,NA,4,3,2,5,2,2,2,2,2,5,NA,NA,2
cell_1656,5,NA,5,4,3,2,5,2,0,2,NA,2,NA,3,2,2
cell_1657,5,2,5,4,NA,2,NA,2,5,NA,NA,2,5,3,2,2
cell_1658,5,2,5,NA,NA,NA,NA,2,0,2,NA,2,5,3,2,2
cell_1659,5,2,5,NA,3,2,5,2,0,2,2,2,5,NA,2,NA
cell_1660,5,NA,5,4,3,2,5,2,2,2,2,2,NA,3,NA,2
cell_1661,NA,NA,NA,4,3,2,5,2,0,NA,NA,2,5,3,NA,2
cell_1662,5,NA,NA,NA,NA,2,5,2,0,2,2,NA,5,3,2,2
cell_1663,5,2,5,4,3,2,5,2,0,2,2,2,5,3,NA,NA
cell_1664,5,2,5,4,3,2,5,2,0,2,2,2,NA,3,2,2
cell_1665,3,2,5,NA,3,2,2,2,NA,2,2,2,5,3,NA,NA
cell_1666,NA,2,NA,NA,NA,2,2,2,5,2,2,2,5,3,2,NA
cell_1667,3,2,NA,4,3,2,2,2,5,2,2,NA,5,3,2,2
cell_1668,3,2,5,4,3,2,2,2,5,NA,2,2,NA,3,2,2
cell_1669,3,2,5,4,NA,NA,NA,2,5,2,2,2,5,3,2,NA
cell_1670,NA,2,NA,4,3,NA,NA,NA,NA,2,2,2,NA,3,2,2
cell_1671,3,2,5,4,3,2,20,NA,NA,NA,2,NA,5,NA,NA,2
cell_1672,3,2,5,NA,3,NA,20,2,5,2,NA,NA,5,3,2,2
cell_1673,3,2,5,4,3,2,0,NA,5,2,NA,3,5,3,2,2
cell_1674,3,NA,NA,4,NA,2,2,NA,5,2,2,NA,5,3,2,2
cell_1675,3,2,NA,4,3,2,5,2,5,2,2,NA,NA,3,2,2
cell_1676,NA,2,5,4,3,2,5,2,5,2,2,3,5,3,NA,2
cell_1677,3,2,5,4,3,2,3,2,5,2,2,3,5,3,2,2
cell_1678,3,2,5,4,3,2,3,2,5,2,2,3,5,3,2,NA
cell_1679,3,2,5,4,3,2,0,2,NA,2,2,3,5,3,2,NA
cell_1680,3,2,NA,4,3,2,0,2,NA,2,2,3,5,3,NA,2
cell_1681,3,2,5,4,3,2,0,2,5,2,2,5,NA,3,2,2
cell_1682,3,2,5,NA,3,NA,0,NA,5,2,2,NA,5,NA,NA,2
cell_1683,3,NA,5,4,3,2,0,2,5,NA,2,5,5,3,2,2
cell_1684,3,2,5,4,3,2,0,2,5,NA,2,5,5,3,2,2
cell_1685,NA,2,5,4,3,2,NA,2,5,NA,2,3,5,3,2,2
cell_1686,3,2,5,NA,3,2,0,2,5,NA,2,3,5,3,2,2
cell_1687,NA,2,5,4,3,2,0,2,5,NA,2,0,5,3,2,2
cell_1688,3,2,5,4,3,NA,108,2,NA,NA,2,0,5,NA,2,2
cell_1689,3,2,NA,4,3,2,0,2,NA,2,2,0,5,3,NA,2
cell_1690,NA,2,5,4,3,2,2,2,5,2,NA,0,5,3,2,2
cell_1691,NA,2,5,4,3,2,0,2,NA,2,NA,2,5,3,2,2
cell_1692,3,2,5,4,3,2,0,NA,5,2,2,2,5,3,2,2
cell_1693,3,2,5,4,3,2,0,NA,5,2,NA,2,5,3,2,NA
cell_1694,3,2,5,4,3,2,0,NA,5,2,2,2,5,3,2,2
cell_1695,NA,NA,5,4,3,2,NA,2,5,2,2,0,5,3,2,NA
cell_1696,3,2,5,4,3,2,0,2,5,2,2,0,5,3,2,2
cell_1697,3,2,5,4,NA,2,2,2,5,NA,2,2,NA,3,2,2
cell_1698,3,2,5,4,15,2,2,NA,5,2,2,2,5,3,NA,NA
cell_1699,3,2,NA,4,15,2,0,2,5,NA,NA,2,5,3,2,2
cell_1700,3,NA,5,4,15,2,5,2,NA,2,2,NA,5,3,2,2
cell_1701,3,2,NA,4,15,2,0,2,5,2,2,NA,5,3,NA,2
cell_1702,NA,2,5,4,NA,2,0,2,5,2,2,2,5,3,NA,2
cell_1703,3,2,5,4,15,2,0,2,5,2,2,2,5,NA,2,2
cell_1704,3,2,5,4,15,2,2,2,NA,2,2,2,NA,3,2,2
cell_1705,3,2,NA,4,NA,2,2,NA,5,2,NA,2,5,3,2,2
cell_1706,3,NA,5,4,15,2,0,NA,NA,2,2,2,5,NA,2,2
