,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_1000,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,8,2
cell_1001,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,8,0
cell_1002,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,4,2,8,0
cell_1003,4,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,8,NA
cell_1004,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,8,5
cell_1005,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,0
cell_1006,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,0
cell_1007,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,8,2
cell_1008,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,NA,0
cell_1009,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,2
cell_1010,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,NA,NA
cell_1011,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,2,8,2
cell_1012,4,2,2,NA,NA,NA,NA,NA,NA,NA,4,0,4,2,8,2
cell_1013,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,5,4,NA,8,NA
cell_1014,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2
cell_1015,NA,2,2,NA,NA,NA,NA,NA,NA,NA,10,4,4,2,8,2
cell_1016,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,8,2
cell_1017,NA,2,2,NA,NA,NA,NA,NA,NA,NA,14,2,4,2,8,2
cell_1018,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,8,2
cell_1019,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,8,2
cell_1020,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,8,2
cell_1021,4,NA,2,NA,NA,NA,NA,NA,NA,NA,9,2,4,NA,NA,2
cell_1022,4,2,2,NA,NA,NA,NA,NA,NA,NA,9,2,4,2,8,2
cell_1023,4,2,2,NA,NA,NA,NA,NA,NA,NA,9,2,NA,2,8,2
cell_1024,NA,2,2,NA,NA,NA,NA,NA,NA,NA,9,2,4,2,8,2
